Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.300000042,-3.4,..,..
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,587.9900867,544.4393372,635.7143118,762.6106328,949.5763727,1256.031867,1418.806266,1658.672779,2074.407389,2520.285026,3778.668539,3901.670283,4286.880505,5453.155005,6441.886618,7049.797505,7685.509859,6208.296655,6163.253406,6354.53283,6721.34954,7180.459552,7297.180042,..,..
Turkmenistan,TKM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,62.2,60.1,57.6,54.8,52,49.3,46.7,44.4,42.4,40.6,39.2,38.1,37.3,36.8,36.4,36.4,36.4,36.6,37,37.2,37.2,36.9,36.5,35.8,..
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.972299355,1.070877013,8.711296582,11.31483413,7.25118055,-2.490218992,5.610956374,5.324551483,-26.78287693,8.974508492,-0.499484665
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,18323.87374,17803.08282,18848.77869,21233.9324,24115.26568,28728.56972,29446.08269,31459.54343,24602.91102,23103.94268,23649.71443,22666.40691,22451.56873,24040.87466,25783.2941,26995.03216,25659.19586,26831.97146,27795.14856,20882.26127,23158.6379,24917.59581
Turks and Caicos Islands,TCA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.8,7.4,7.1,6.8,6.5,6.3,6,5.8,5.6,5.4,5.3,5.1,5,4.9,4.8,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,..
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,15.50116613,-1.563870824,-0.970489206,0,9.523809524,-4.347826087,-2.272727273,-4.651162791,2.43902439,7.142857143,6.666666667,-6.25,-2.222222222,6.818181818,-2.127659574,4.347826087,0,10.41666667,5.660377358,2.448477986,1.387250737,13.82198443,-4.274831675,1.804062387,0.677334628
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,1324.206539,1419.827916,1564.015195,1451.48412,1752.802286,2012.446828,2328.492145,2311.337166,2402.479309,2803.247294,3103.039909,2697.635293,3043.165323,3663.266294,3624.984174,3536.901175,3556.378789,3384.382534,3836.073071,4181.437569,4419.256323,4940.050682,4674.909088,5372.756766,5334.988605
Tuvalu,TUV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.7,34.8,34,33.3,32.7,32.1,31.5,30.8,30,29.1,28.1,27,26,25.1,24.3,23.5,22.8,22,21.3,20.6,20,19.3,18.7,18.1,..
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.905265484,8.053948376,3.141907339,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425965,8.708751901,6.801517348,5.637611638,9.391655493,3.837455606,3.586905826,5.106307324,5.187859862,4.781000291,3.131405518,6.303923781,6.438745034,2.951306422,3.536580341,4.650133712
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,292.1694813,257.6785777,257.8296057,235.8529749,241.8689302,250.6905884,292.4726656,330.6028543,346.7684624,401.7091877,473.3028336,799.9296321,824.7376712,837.0958843,796.7111393,819.7578674,897.5097285,864.1800594,753.6844055,766.177604,793.1280823,823.0247328,846.8811992,883.4657281,964.2243852
Uganda,UGA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,92.9,90.3,87.2,83.5,79.3,74.8,70.2,65.9,61.9,58.2,54.9,52.4,49.7,47.1,44.5,42.7,41,39.3,37.6,36,34.4,33.2,32.1,31.2,..
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.900000002,-0.2,5.9,8.800000004,5.339647207,9.516609864,11.79535253,3.071230392,7.571420763,8.215844452,2.243491596,-15.13646791,4.092004367,5.44528081,0.152314967,0.045439094,-10.07889498,-9.772987213,2.440981945,2.359972281,3.48836234,3.199503864,-3.7528041,3.445625583,-29.1
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,835.2367554,635.7579956,658.3446045,807.8019409,911.9068604,1087.787964,1416.60376,1894.460083,2391.323975,3197.934326,4066.53125,2639.37793,3078.414795,3704.842285,4004.789795,4187.739746,3104.653809,2124.662598,2187.727539,2638.325439,3096.5625,3661.457764,3751.737305,4827.845703,4533.975586
Ukraine,UKR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.7,16.2,15.6,15,14.3,13.6,13,12.5,12,11.6,11.1,10.6,10.1,9.6,9.1,8.7,8.4,8.1,7.8,7.6,7.4,7.3,7.1,7,..
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.291994349,2.902213645,10.85270421,1.39908503,2.43345681,8.800540815,9.566436637,4.855141196,9.837319773,3.184390174,3.191836276,-5.242921907,1.602850048,6.928508595,4.776625734,5.055559658,4.165691841,6.786772877,5.56149076,0.735068714,1.313913882,1.108348135,-4.957052433,3.916296076,7.411103202
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,25905.84338,27261.90657,31855.5006,29909.00943,30221.967,32607.37293,37017.73637,42190.55438,45339.58512,43918.38017,45140.76908,31722.58876,34165.91331,40893.02336,44386.78608,45729.60768,46865.9646,41525.1389,41054.53957,43063.96748,46722.26872,45376.17084,37629.17417,44315.55418,53757.86325
United Arab Emirates,ARE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.2,9.9,9.6,9.3,9.1,8.9,8.6,8.4,8.2,8.1,7.9,7.6,7.4,7.2,7,6.8,6.7,6.5,6.3,6.2,6,5.8,5.6,5.4,..
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.157287339,3.014070476,4.092653478,2.157428178,1.770765299,3.123053313,2.344971482,2.668337657,2.160405321,2.563460461,-0.154344315,-4.5104856,2.430072895,1.067610914,1.448456757,1.819863375,3.199702626,2.393103184,2.165206211,2.44357047,1.705021022,1.604308648,-11.03085846,7.597470972,4.101621381
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,28296.76027,28788.96929,28289.65269,27888.60511,30078.60813,34480.94106,40392.26486,42131.82707,44537.71234,50438.2296,47432.8791,38820.01459,39693.19387,42150.69814,42485.58607,43449.09172,47447.58893,45071.07432,41146.07736,40622.68939,43306.3083,42747.08046,40318.41692,46585.89756,45850.42612
United Kingdom,GBR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.7,5.6,5.6,5.5,5.4,5.3,5.2,5.1,5,4.9,4.8,4.6,4.4,4.3,4.1,4,3.9,3.9,3.8,3.8,3.8,3.8,3.7,3.7,..
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.481394432,4.794499045,4.077159479,0.954338729,1.695942923,2.796209101,3.852552601,3.48322032,2.782810626,2.010507552,0.122188443,-2.599888351,2.708856694,1.54989495,2.280687603,1.841875395,2.287775933,2.706369582,1.667472076,2.241921216,2.945384831,2.294439078,-2.767802511,5.945484761,2.061593119
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63528.6343,70219.47245,76398.59174
United States,USA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.4,7.2,7.1,7,6.9,6.9,6.8,6.7,6.7,6.6,6.5,6.4,6.2,6.1,6,6,5.9,5.8,5.7,5.7,5.6,5.5,5.4,5.4,..
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.518890097,-1.52094592,-1.929930635,-3.844129959,-7.732007215,0.805283916,5.004160356,7.46013213,4.098577354,6.541510845,7.176144665,4.243494195,7.803409651,5.162133025,3.538178721,4.637538629,3.23879123,0.370741258,1.689798159,1.740376493,0.156000001,0.744431645,-6.262976819,5.276558867,4.921874463
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,7780.678597,7314.490951,6932.478325,6331.15676,4115.154614,3638.943548,4130.100115,5233.457171,5942.126667,7149.374634,9328.065857,9780.739473,12512.59413,14975.56256,16087.25208,18140.89192,18131.57885,16950.75338,16837.94038,18995.39702,19026.04961,18098.36155,15650.49943,17923.99533,20795.04235
Uruguay,URY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16,15.4,14.9,14.4,14.1,13.7,13.2,12.5,11.8,11,10.3,9.8,9.3,9,8.7,8.4,8,7.7,7.3,6.8,6.3,5.8,5.4,5,..
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.3,4.300000003,3.834999999,4.16383825,3.973488192,4.232627382,7.449000605,6.950007197,7.451418476,9.473005305,9.029161017,8.050933328,7.597167961,7.525139894,7.102444887,7.29655037,6.873838441,7.218773508,5.9321508,4.395274633,5.879742873,5.981561944,1.995585078,7.403368136,5.668817055
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1742.349256,2051.129515,2267.623275,2419.718744,2628.460054,2753.971058,2704.677189,1916.764625,1604.258642,1795.201768,1759.307471,1993.424478,2255.151155
Uzbekistan,UZB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,54.5,52.8,50.7,48.1,45.4,42.5,39.7,36.9,34.2,31.6,29.1,26.9,24.8,22.9,21.2,19.7,18.3,17.1,16.1,15.2,14.4,13.8,13.2,12.6,..
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.176854361,0.337293222,5.924809057,-3.397582489,-5.198318759,4.288335117,3.987392802,5.305326473,8.460697472,2.875892288,5.600991821,3.037303541,1.258867203,3.1398029,1.010047687,0.463390415,3.136867294,0.366522075,4.688756366,6.317305384,2.900230273,3.241187655,-4.992491429,0.648653485,1.848971065
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,1432.608422,1429.889094,1416.197024,1309.047584,1299.178899,1517.294454,1718.263029,1814.81782,1970.898405,2261.459294,2525.083912,2472.463556,2732.551557,3064.751212,2906.342461,2877.444528,2861.203164,2643.886894,2757.203306,3032.19702,3076.835315,3076.589886,2917.756849,3044.57364,3010.292173
Vanuatu,VUT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.6,24.3,24.1,23.9,23.8,23.7,23.7,23.7,23.7,23.8,23.9,23.9,24,24,23.9,23.7,23.3,22.9,22.4,21.9,21.4,20.9,20.3,19.7,..
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,3886.039254,4087.829348,4795.634748,4940.113903,3667.200194,3243.368805,4287.631579,5456.322425,6769.868414,8369.235268,11310.77817,11641.79915,13692.91497,10877.11236,12937.9276,12433.98079,15975.72938,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.8,19,18.3,17.8,17.4,16.9,16.4,15.9,15.4,15,14.8,14.7,14.7,14.8,14.9,15.1,15.4,16.5,21.1,21.1,21.1,21.1,21.1,21.1,..
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.764455464,4.773586881,6.787316408,6.192893312,6.320820988,6.899063492,7.536410612,7.547247727,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.413177689,5.50454562,5.553500245,6.422246656,6.987166724,6.690009213,6.940187782,7.464991257,7.359281,2.865411946,2.561551142,8.019798458
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,352.783068,367.1568837,394.5831366,409.4977339,434.8102921,485.4509081,551.9035051,693.1898425,790.5925164,913.3123316,1158.101627,1225.845009,1684.011667,1953.556979,2190.232284,2367.499542,2558.778924,2595.234979,2760.717101,2992.071746,3267.225009,3491.091279,3586.347297,3756.489122,4163.5143
Vietnam,VNM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.7,24.6,23.6,22.7,21.9,21.2,20.5,20,19.6,19.2,18.9,18.7,18.4,18.2,18,17.8,17.7,17.5,17.3,17.1,17,16.8,16.6,16.4,..
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,-0.396080884,3.285893679,3.485309017,3.504993147,4.010594022,1.218624955,-6.594788859,0.596383224,-8.204245554,-14.8125,-6.285155295,-1.774530271,-0.425079702,1.600853789,-0.735294118,1.904761905,2.777777778,-2.14700682,..,..
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36653.86305,38596.03071,39552.1686,..,..
Virgin Islands (U.S.),VIR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,14.33420348,8.280429404,-8.556183291,-9.310638168,-12.48919176,14.01586549,21.92523949,11.29065118,-0.996556103,3.788281521,7.429182255,8.593490879,5.777362056,9.600808489,6.096456563,4.698569866,-0.157866651,3.721299671,8.86461882,1.419367563,1.227077378,1.362687466,-11.31846611,7.011982276,3.93297696
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3789.327966
West Bank and Gaza,PSE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,26.9,26,25.3,24.6,23.9,23.3,22.6,22,21.3,20.7,20,19.4,18.8,18.2,17.5,16.9,17.2,15.8,15.2,14.7,14.1,13.7,13.2,12.8,..
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.006694599,3.775530496,6.181915593,3.803645872,3.935231505,3.747398185,3.972696401,5.591748076,3.170409359,3.338427956,3.64756947,3.866229516,7.70230704,-12.7148969,2.392990209,4.823519067,-0.188690232,-27.99454625,-9.375123818,-5.071795639,0.752447588,..,..,..,..
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,359.2170547,421.8212255,518.1486727,515.139982,543.9609809,583.3911504,669.1033619,785.4512497,867.7829367,956.2306352,1153.536424,1045.80558,1249.063085,1284.617635,1349.990295,1497.747941,1557.601406,1488.416267,1069.816997,893.7165729,701.7148778,693.8164835,583.8756629,603.7079594,676.928385
"Yemen, Rep.",YEM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,74.2,71.7,68.8,65.9,63,60.2,57.4,54.9,52.4,50.1,48.1,46.5,45.6,45.4,45.5,45.3,45.4,46.2,46.1,46,46.6,46.5,45.8,46.7,..
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.385746146,4.650189746,3.897322943,5.316868274,4.50601428,6.944973982,7.032395115,7.235599007,7.903694445,8.352436244,7.773895815,9.220348406,10.29822332,5.564602337,7.597593211,5.05723174,4.697992363,2.920375112,3.776679146,3.504336096,4.034493897,1.441306026,-2.785055065,4.598734034,4.744942494
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,377.4625818,353.8302091,364.0261259,401.7323159,399.0990779,452.2865776,556.0500066,720.4465047,1065.596417,1133.436158,1393.519491,1150.941746,1469.36145,1644.456831,1729.647471,1840.320553,1724.57622,1307.909649,1249.923143,1495.752138,1475.199836,1268.120941,956.8317475,1137.344395,1487.907764
Zambia,ZMB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,96,93.8,90.4,85.6,79.7,73.8,67.7,62.4,58.8,57,54.7,52.9,51.3,50.2,49.3,48.1,47.2,47.2,45.6,44.2,43.6,42.4,41.1,40.2,..
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.885211796,-0.817821033,-3.059189749,1.439615396,-8.894023631,-16.99507473,-5.807538023,-5.711083707,-3.461495188,-3.653326835,-17.66894633,12.01955997,21.45206092,14.62020726,15.74487708,3.196730887,1.484542622,2.023649996,0.900955396,4.080263903,5.009866783,-6.332446407,-7.816950647,8.468016898,3.4
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,554.3614836,585.3317992,565.2843897,569.0032086,529.1868828,474.3022011,477.399491,470.7837614,441.4987969,425.0368417,351.8391005,762.2979603,937.84034,1082.615773,1290.193957,1408.36781,1407.034291,1410.329173,1421.787791,1192.107012,2269.177012,1421.868596,1372.696674,1773.920411,1266.996031
Zimbabwe,ZWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,54.3,53.1,52.2,51.8,51.8,51.8,53,53.9,55.9,56.9,56.4,55.3,52.9,51.4,47,45.2,43.2,42.1,40.6,39.5,38,37.1,36.6,35.7,..
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.448469523,3.732880337,5.390822381,3.302723684,4.378792516,4.948878154,5.868078032,5.900077667,6.453843703,7.468614906,4.386753402,2.559953874,7.609693151,5.465582296,5.18015001,5.242633002,4.758307435,4.715117979,4.670281015,5.052037227,4.75995563,3.961600412,-0.118957465,6.102739833,2.846120339
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,3449.921307,3814.89189,4089.042659,3769.110169,3796.538934,4141.299245,4609.602569,4881.332927,5134.809962,5695.51483,6518.999914,6661.461523,7721.625263,8890.748424,9435.97324,9468.444029,9694.447645,9586.891992,9855.059823,10452.73707,11311.76908,11480.70382,11482.8805,13119.40565,12906.69401
East Asia & Pacific,EAS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,34.4,32.9,31.2,29.6,27.9,26.3,25,23.2,21.8,20.5,19.7,18.3,17.3,16.5,15.5,14.8,14,13.6,12.8,12.2,12.2,11.9,11.9,11.8,..
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.591693916,2.87066319,4.327044618,2.197640435,1.581492032,1.792078001,3.178786135,2.661709168,3.831483942,3.643240033,1.026671941,-4.442925021,2.686112442,2.331043262,0.352401211,0.849870427,1.925393287,2.081084707,1.937792206,2.873557154,2.174963089,1.798952171,-5.599474553,5.974170419,3.13168211
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,12540.68477,12389.65602,11667.34207,11768.86293,12865.05473,15600.8596,18128.95409,19225.89155,20749.89102,24158.91244,26480.67129,23197.64344,23640.97882,26151.00929,25093.6904,26090.30283,26321.08796,22560.0453,22380.61799,23644.78073,25244.03379,24870.57647,23995.15,27239.94011,27363.87464
Europe & Central Asia,ECS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.9,18.7,17.6,16.7,15.7,14.7,13.8,13.1,12.4,11.7,11.1,10.6,10,9.6,9.2,8.9,8.5,8.2,7.8,7.5,7.2,7,6.8,6.5,..
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.646181325,0.645786284,3.556546795,0.484730105,0.520228728,2.54485516,5.586143937,4.012407697,5.058620316,5.289518495,3.731982347,-1.986899525,6.428144443,4.449026862,2.57146952,2.856652829,1.392201003,0.521035768,-0.159189425,1.87807359,1.624768843,0.738665341,-6.451022173,6.734009647,3.751778378
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,4546.59228,4041.427148,4398.042482,4243.413067,3758.838202,3786.150864,4306.601982,5142.165707,5949.035123,6928.065905,7965.66107,7403.604428,9083.541644,10224.39712,10221.92606,10363.64387,10458.75905,8652.439965,8363.884187,9202.644828,8920.943817,8713.543646,7344.060922,8413.260117,9474.467688
Latin America & Caribbean,LCN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,30.5,28.9,27.5,26.3,25,23.9,22.9,21.9,21,20.1,19.4,18.7,18.5,17.4,16.9,16.4,16,15.6,15.8,15.1,14.8,14.4,14,13.6,..
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.581166783,1.992512975,6.750072976,1.52326847,1.507558572,5.063952189,7.846179115,5.004277311,5.83785667,5.205183748,4.589065701,0.638872711,5.012254947,3.803274922,4.32719848,2.244397771,2.852370689,2.745800118,4.427929233,1.751533501,2.105866365,1.224529048,-3.771868203,4.416034751,5.752082766
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2820.375091,2996.121806,3284.45985,3203.091803,3128.342497,3405.981437,3940.491266,4636.555852,5308.192352,6119.52767,7442.681915,6567.651331,7498.590764,8295.284785,8794.730605,8471.774776,8345.566715,7217.651557,7158.049311,7337.224176,7561.201139,7444.621285,6579.370987,7694.855169,8949.396779
Middle East & North Africa,MEA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,37.9,36.3,34.8,33.3,31.9,30.6,29.4,28.2,27,25.8,24.6,23.7,22.9,22.3,22.1,21.7,21.1,20.5,20,19.3,19.1,18.8,18.3,18.1,..
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.48508328,2.165793976,3.50247947,4.250507735,6.300458321,4.104910653,6.548898494,5.991732651,6.058010199,6.136014531,5.134396307,2.999598103,5.935816928,4.203106289,2.715277348,5.062553647,4.863760373,2.872433888,1.273191586,2.442233487,2.647860495,2.591865886,-2.004434518,4.173503227,3.567718709
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,621.6846739,611.7700353,632.3544807,591.0214398,626.2511908,768.1093075,928.6954041,1073.51253,1235.26819,1391.780047,1535.164692,1437.114997,1661.415064,1824.094491,1842.969087,1905.498346,1936.664366,1681.367334,1521.52751,1603.501804,1624.144532,1625.762576,1488.7955,1630.983903,1690.387566
Sub-Saharan Africa,SSF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,96.3,93.9,91.4,88.6,85.7,82.7,79.8,77,74.4,71.9,69.5,67.4,65.5,63.7,62,60.4,59,57.7,56.4,55,53.6,52.3,51.1,49.9,..
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.43585904,4.822240115,4.164393782,1.022325262,1.798292194,2.717410581,3.7915129,3.460550832,2.772466237,2.015908184,0.190061547,-2.626925676,2.736402507,1.673220819,2.236164023,1.879791747,2.332052952,2.541510234,1.61424654,2.304819564,2.930989761,2.261827456,-2.949960689,5.872981633,2.163380112
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,31691.91037,33320.91518,35151.3296,35831.31906,36651.82911,38395.22158,40788.09354,43368.25243,45741.03259,47727.48204,48398.10295,46581.28354,48552.94241,50289.0244,51881.17089,53234.1501,54714.47093,55452.42138,56312.43488,58423.88588,61174.69147,63203.37389,61461.12113,68382.93995,74164.65302
North America,NAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.2,7.1,7,6.9,6.8,6.8,6.7,6.6,6.6,6.5,6.4,6.2,6.1,6,5.9,5.9,5.8,5.7,5.6,5.6,5.5,5.4,5.4,5.3,..
